Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
IND-01144,2024-03-18,2024-03-20,Same Day Delivery,CUST-3890,Consumer,India,Ahmedabad,Gujarat,175306,West,Furniture,Chairs,Gaming Chair,12055.69,1,0.0,3013.92
IND-01145,2021-10-10,2021-10-16,Standard Delivery,CUST-4291,Government,India,Cuttack,Odisha,784558,East,Home & Kitchen,Decor,Cushion Cover Set,1257.93,2,0.05,169.82
IND-01146,2024-11-20,2024-11-25,Standard Delivery,CUST-2298,Consumer,India,Erode,Tamil Nadu,622756,South,Furniture,Tables,Coffee Table,18390.82,2,0.05,2298.85
IND-01147,2023-09-10,2023-09-15,Standard Delivery,CUST-1172,Consumer,India,Kurnool,Andhra Pradesh,414561,South,Office Supplies,Binders,Ring Binder A4,601.18,2,0.1,48.09
IND-01148,2022-08-13,2022-08-16,Express Delivery,CUST-1447,Consumer,India,Ahmedabad,Gujarat,253941,West,Office Supplies,Printers,Epson EcoTank,42740.68,3,0.05,11326.28
IND-01149,2024-06-14,2024-06-19,Standard Delivery,CUST-4950,Consumer,India,Margao,Goa,115433,West,Furniture,Chairs,Wooden Study Chair,3645.11,1,0.05,601.44
IND-01150,2024-02-02,2024-02-03,Same Day Delivery,CUST-4025,Consumer,India,Haldwani,Uttarakhand,671147,North,Clothing,Footwear,Nike Running Shoes,13208.12,3,0.05,4556.8
IND-01151,2021-03-18,2021-03-23,Standard Delivery,CUST-2222,Small Business,India,Haldwani,Uttarakhand,119717,North,Furniture,Chairs,Gaming Chair,36495.59,3,0.0,9123.9
IND-01152,2024-03-09,2024-03-17,Economy Delivery,CUST-1789,Government,India,Shillong,Meghalaya,396090,East,Office Supplies,Binders,Document Wallet,2014.94,10,0.1,80.6
IND-01153,2021-08-19,2021-08-25,Standard Delivery,CUST-3110,Corporate,India,Kochi,Kerala,558479,South,Clothing,Kids Wear,Kids Denim Set,872.03,1,0.05,161.33
IND-01154,2022-11-03,2022-11-09,Standard Delivery,CUST-2236,Consumer,India,Karnal,Haryana,455637,North,Electronics,Laptops,HP Pavilion,92846.16,2,0.3,11141.54
IND-01155,2024-04-07,2024-04-10,Express Delivery,CUST-3616,Consumer,India,Panaji,Goa,233119,West,Office Supplies,Binders,File Folder Pack,163.92,1,0.0,19.67
IND-01156,2022-08-28,2022-08-31,Express Delivery,CUST-4284,Consumer,India,Kurnool,Andhra Pradesh,673628,South,Furniture,Tables,Dining Table 6 Seater,42404.32,2,0.1,4664.48
IND-01157,2024-09-22,2024-09-27,Standard Delivery,CUST-3198,Corporate,India,Manali,Himachal Pradesh,710521,North,Home & Kitchen,Cookware,Stainless Steel Set,3565.37,2,0.15,303.06
IND-01158,2021-11-03,2021-11-08,Standard Delivery,CUST-1540,Small Business,India,Roorkee,Uttarakhand,585458,North,Home & Kitchen,Bedding,Cotton Bedsheet Set,3814.34,3,0.15,286.08
IND-01159,2023-11-18,2023-11-19,Same Day Delivery,CUST-1299,Consumer,India,Karaikal,Puducherry,716403,South,Home & Kitchen,Cookware,Stainless Steel Set,6211.86,2,0.2,310.59
IND-01160,2021-04-03,2021-04-09,Standard Delivery,CUST-4650,Consumer,India,Karaikal,Puducherry,502650,South,Electronics,Mobile Phones,Samsung Galaxy A54,140391.19,10,0.1,29482.15
IND-01161,2023-02-23,2023-02-28,Standard Delivery,CUST-2609,Corporate,India,Malda,West Bengal,673356,East,Clothing,Footwear,Bata Formal Shoes,5130.02,3,0.15,1000.35
IND-01162,2023-12-20,2023-12-25,Standard Delivery,CUST-2886,Consumer,India,Bikaner,Rajasthan,369535,North,Furniture,Chairs,Ergonomic Office Chair,60357.7,6,0.1,9053.66
IND-01163,2022-12-10,2022-12-15,Standard Delivery,CUST-1413,Small Business,India,Udaipur,Rajasthan,180559,North,Furniture,Chairs,Ergonomic Office Chair,40530.56,4,0.1,6079.58
IND-01164,2024-05-01,2024-05-08,Economy Delivery,CUST-3063,Consumer,India,Pitampura,Delhi,256942,North,Home & Kitchen,Cookware,Non-Stick Pan Set,2955.23,3,0.1,384.18
IND-01165,2022-08-16,2022-08-21,Standard Delivery,CUST-4885,Consumer,India,Anantnag,Jammu & Kashmir,693761,North,Home & Kitchen,Decor,Photo Frame Set,388.77,1,0.0,58.32
IND-01166,2024-04-26,2024-05-02,Standard Delivery,CUST-1611,Small Business,India,Margao,Goa,538090,West,Clothing,Footwear,Bata Formal Shoes,9166.01,6,0.3,824.94
IND-01167,2022-09-07,2022-09-15,Economy Delivery,CUST-3282,Small Business,India,Warangal,Telangana,546740,South,Home & Kitchen,Bedding,Woollen Blanket,5296.85,4,0.05,873.98
IND-01168,2023-12-22,2023-12-24,Express Delivery,CUST-2099,Consumer,India,Kota,Rajasthan,164040,North,Furniture,Sofas,L-Shape Sofa,46422.81,1,0.0,9284.56
IND-01169,2023-02-12,2023-02-17,Standard Delivery,CUST-4838,Small Business,India,Mumbai,Maharashtra,332096,West,Electronics,Laptops,Acer Aspire 5,81809.39,3,0.1,17998.07
IND-01170,2022-01-25,2022-01-31,Standard Delivery,CUST-3657,Consumer,India,Panaji,Goa,669572,West,Clothing,Women's Wear,Salwar Kameez,3296.72,3,0.1,560.44
IND-01171,2023-01-06,2023-01-11,Standard Delivery,CUST-2281,Small Business,India,Hubli,Karnataka,498712,South,Office Supplies,Labels,Barcode Labels,280.27,2,0.2,-5.61
IND-01172,2023-04-28,2023-05-03,Standard Delivery,CUST-3333,Consumer,India,Janakpuri,Delhi,508290,North,Furniture,Chairs,Recliner Sofa Chair,30091.74,2,0.1,6319.27
IND-01173,2022-05-19,2022-05-20,Same Day Delivery,CUST-3950,Consumer,India,Darbhanga,Bihar,256757,East,Office Supplies,Binders,Document Wallet,1115.83,6,0.15,5.58
IND-01174,2024-01-25,2024-01-27,Same Day Delivery,CUST-4451,Corporate,India,Gaya,Bihar,254170,East,Home & Kitchen,Cookware,Stainless Steel Set,1820.36,1,0.2,91.02
IND-01175,2024-07-15,2024-07-18,Express Delivery,CUST-1064,Corporate,India,Srinagar,Jammu & Kashmir,621552,North,Furniture,Chairs,Plastic Chair Set,2932.83,2,0.1,234.63
IND-01176,2021-01-14,2021-01-16,Same Day Delivery,CUST-1438,Consumer,India,Hazaribagh,Jharkhand,297974,East,Clothing,Men's Wear,Levi's Jeans,4344.21,2,0.05,1368.43
IND-01177,2021-07-17,2021-07-23,Standard Delivery,CUST-3314,Consumer,India,Cuttack,Odisha,591294,East,Furniture,Tables,Foldable Table,3695.81,2,0.2,-73.92
IND-01178,2022-05-14,2022-05-19,Standard Delivery,CUST-3047,Consumer,India,Surat,Gujarat,196702,West,Office Supplies,Stationery,Classmate Notebook Pack,238.8,1,0.1,11.94
IND-01179,2023-06-08,2023-06-11,Express Delivery,CUST-4785,Corporate,India,Udaipur,Tripura,158823,East,Home & Kitchen,Cookware,Stainless Steel Set,10358.54,5,0.05,1605.57
IND-01180,2021-06-02,2021-06-04,Same Day Delivery,CUST-2225,Corporate,India,Aurangabad,Maharashtra,190674,West,Home & Kitchen,Cookware,Non-Stick Pan Set,5433.18,5,0.05,896.47
IND-01181,2021-11-29,2021-12-05,Standard Delivery,CUST-1400,Corporate,India,Dibrugarh,Assam,166304,East,Home & Kitchen,Bedding,Pillow Set,932.65,1,0.15,51.3
IND-01182,2023-06-15,2023-06-21,Standard Delivery,CUST-1934,Consumer,India,Srinagar,Jammu & Kashmir,624435,North,Office Supplies,Labels,Name Badge Labels,457.56,6,0.1,9.15
IND-01183,2022-12-30,2023-01-01,Express Delivery,CUST-1631,Small Business,India,Bokaro,Jharkhand,390989,East,Clothing,Women's Wear,Salwar Kameez,5498.82,3,0.0,1319.72
IND-01184,2023-02-18,2023-02-19,Same Day Delivery,CUST-1357,Consumer,India,Jamnagar,Gujarat,248943,West,Furniture,Storage,Shoe Rack,2140.89,1,0.0,342.54
IND-01185,2022-01-19,2022-01-25,Standard Delivery,CUST-2195,Corporate,India,Karaikal,Puducherry,122940,South,Home & Kitchen,Bedding,Cotton Bedsheet Set,714.48,1,0.1,78.59
IND-01186,2023-04-28,2023-05-03,Standard Delivery,CUST-1684,Consumer,India,Hyderabad,Telangana,176340,South,Home & Kitchen,Appliances,Usha Sewing Machine,8210.16,2,0.15,1436.78
IND-01187,2023-06-10,2023-06-13,Express Delivery,CUST-1554,Corporate,India,Vellore,Tamil Nadu,222168,South,Office Supplies,Printers,HP LaserJet,7725.14,1,0.3,540.76
IND-01188,2022-09-16,2022-09-23,Economy Delivery,CUST-2313,Small Business,India,Ghaziabad,Uttar Pradesh,425029,North,Office Supplies,Labels,Barcode Labels,662.58,4,0.05,56.32
IND-01189,2024-05-20,2024-05-25,Standard Delivery,CUST-2540,Corporate,India,Surat,Gujarat,451716,West,Clothing,Kids Wear,Kids Denim Set,3059.23,6,0.4,-183.55
IND-01190,2022-07-29,2022-08-04,Standard Delivery,CUST-2795,Small Business,India,Korba,Chhattisgarh,329832,Central,Office Supplies,Stationery,Highlighter Set,75.52,1,0.5,-16.61
IND-01191,2022-08-20,2022-08-21,Same Day Delivery,CUST-3449,Corporate,India,Ahmedabad,Gujarat,580880,West,Clothing,Footwear,Nike Running Shoes,11103.08,2,0.05,3830.56
IND-01192,2023-09-09,2023-09-11,Express Delivery,CUST-4149,Corporate,India,Silchar,Assam,224682,East,Home & Kitchen,Bedding,Cotton Bedsheet Set,2581.19,3,0.1,283.93
IND-01193,2022-05-24,2022-05-30,Standard Delivery,CUST-1043,Government,India,Solapur,Maharashtra,221090,West,Furniture,Beds,Queen Size Bed,29089.84,2,0.15,2181.74
IND-01194,2021-07-21,2021-07-26,Standard Delivery,CUST-1428,Corporate,India,Tiruchirappalli,Tamil Nadu,616222,South,Home & Kitchen,Appliances,Crompton Fan,2073.18,1,0.1,352.44
IND-01195,2022-08-29,2022-09-04,Standard Delivery,CUST-2306,Corporate,India,Puducherry,Puducherry,584425,South,Electronics,Laptops,Lenovo IdeaPad,34225.78,1,0.1,7871.93
IND-01196,2021-05-18,2021-05-23,Standard Delivery,CUST-1655,Government,India,Bengaluru,Karnataka,688719,South,Electronics,Mobile Phones,Redmi Note 12,21233.48,2,0.15,3078.85
IND-01197,2022-11-09,2022-11-11,Express Delivery,CUST-3425,Consumer,India,Bokaro,Jharkhand,581413,East,Clothing,Women's Wear,Anarkali Suit,9223.45,2,0.0,2398.1
IND-01198,2023-05-30,2023-06-06,Economy Delivery,CUST-2335,Consumer,India,Hyderabad,Telangana,493561,South,Furniture,Tables,Coffee Table,11783.13,3,0.2,235.66
IND-01199,2022-02-08,2022-02-09,Same Day Delivery,CUST-4762,Consumer,India,Kolkata,West Bengal,421893,East,Office Supplies,Printers,Epson EcoTank,20682.6,2,0.15,4033.11
IND-01200,2024-06-12,2024-06-17,Standard Delivery,CUST-2571,Consumer,India,Guwahati,Assam,712727,East,Furniture,Sofas,3 Seater Fabric Sofa,20083.64,1,0.0,3615.06
IND-01201,2023-05-17,2023-05-20,Express Delivery,CUST-2984,Small Business,India,Haldwani,Uttarakhand,120048,North,Home & Kitchen,Appliances,Usha Sewing Machine,4764.08,1,0.05,1167.2
IND-01202,2021-10-07,2021-10-12,Standard Delivery,CUST-2196,Corporate,India,Solan,Himachal Pradesh,341241,North,Home & Kitchen,Bedding,Quilt Razai,7967.15,3,0.1,1195.07
IND-01203,2021-03-08,2021-03-10,Express Delivery,CUST-4174,Corporate,India,Tiruchirappalli,Tamil Nadu,390901,South,Home & Kitchen,Decor,Photo Frame Set,1011.85,3,0.1,80.95
IND-01204,2024-01-18,2024-01-23,Standard Delivery,CUST-2076,Corporate,India,Kurnool,Andhra Pradesh,581578,South,Electronics,Accessories,Laptop Bag,634.31,1,0.1,63.43
IND-01205,2022-12-15,2022-12-17,Express Delivery,CUST-1570,Corporate,India,Karnal,Haryana,756081,North,Electronics,Laptops,HP Pavilion,202404.29,4,0.1,52625.12
IND-01206,2022-02-28,2022-03-06,Standard Delivery,CUST-4687,Corporate,India,Shimla,Himachal Pradesh,649403,North,Home & Kitchen,Decor,Table Lamp,908.89,1,0.1,136.33
IND-01207,2024-10-23,2024-10-25,Express Delivery,CUST-3004,Consumer,India,Amritsar,Punjab,521776,North,Clothing,Men's Wear,Nike T-Shirt,5922.08,4,0.0,1658.18
IND-01208,2021-10-19,2021-10-22,Express Delivery,CUST-4892,Consumer,India,Jorhat,Assam,586782,East,Clothing,Footwear,Chappals Hawai,349.29,1,0.2,3.49
IND-01209,2023-09-27,2023-10-03,Standard Delivery,CUST-3026,Small Business,India,Kollam,Kerala,332142,South,Electronics,Mobile Phones,OnePlus Nord,40391.03,2,0.15,8684.07
IND-01210,2022-07-04,2022-07-09,Standard Delivery,CUST-4210,Corporate,India,Alappuzha,Kerala,766596,South,Office Supplies,Binders,File Folder Pack,279.4,2,0.1,13.97
IND-01211,2023-07-31,2023-08-06,Standard Delivery,CUST-4581,Corporate,India,Kanpur,Uttar Pradesh,276699,North,Furniture,Storage,Kitchen Cabinet,7999.38,1,0.3,-559.96
IND-01212,2022-07-16,2022-07-21,Standard Delivery,CUST-3684,Consumer,India,Rohtak,Haryana,560081,North,Office Supplies,Binders,Ring Binder A4,198.19,1,0.25,-4.95
IND-01213,2021-07-06,2021-07-12,Standard Delivery,CUST-4523,Consumer,India,Ahmedabad,Gujarat,236451,West,Electronics,Laptops,Asus VivoBook,33223.04,1,0.1,7973.53
IND-01214,2023-05-15,2023-05-22,Economy Delivery,CUST-4168,Consumer,India,Surat,Gujarat,511312,West,Clothing,Men's Wear,Raymond Formal Shirt,909.84,1,0.15,177.42
IND-01215,2021-09-30,2021-10-05,Standard Delivery,CUST-3523,Consumer,India,Dharmanagar,Tripura,541709,East,Furniture,Chairs,Wooden Study Chair,7237.43,2,0.15,687.56
IND-01216,2024-11-07,2024-11-12,Standard Delivery,CUST-2134,Consumer,India,Malda,West Bengal,369822,East,Furniture,Chairs,Ergonomic Office Chair,13995.26,1,0.0,3078.96
IND-01217,2024-08-13,2024-08-16,Express Delivery,CUST-3646,Corporate,India,Faridabad,Haryana,419898,North,Home & Kitchen,Decor,Wall Clock Ajanta,1873.37,4,0.15,140.5
IND-01218,2021-04-22,2021-04-28,Standard Delivery,CUST-1540,Small Business,India,Bhilai,Chhattisgarh,441845,Central,Clothing,Footwear,Bata Formal Shoes,1681.6,1,0.15,327.91
IND-01219,2023-03-04,2023-03-06,Express Delivery,CUST-1883,Consumer,India,Silchar,Assam,384921,East,Office Supplies,Labels,Name Badge Labels,86.44,1,0.1,1.73
IND-01220,2021-03-23,2021-03-25,Express Delivery,CUST-1342,Corporate,India,Saket,Delhi,400946,North,Home & Kitchen,Decor,Table Lamp,3107.22,3,0.1,466.08
IND-01221,2022-09-27,2022-09-30,Express Delivery,CUST-3989,Corporate,India,Hisar,Haryana,568737,North,Furniture,Tables,Foldable Table,2531.5,1,0.1,126.58
IND-01222,2022-05-04,2022-05-06,Express Delivery,CUST-3899,Corporate,India,Janakpuri,Delhi,123280,North,Electronics,Accessories,boAt Rockerz 450,1884.01,2,0.15,178.98
IND-01223,2021-10-09,2021-10-15,Standard Delivery,CUST-4159,Consumer,India,Ahmedabad,Gujarat,233791,West,Furniture,Storage,Shoe Rack,5795.49,2,0.2,115.91
IND-01224,2021-03-02,2021-03-04,Express Delivery,CUST-4519,Corporate,India,Alappuzha,Kerala,633879,South,Clothing,Kids Wear,Kids School Uniform,385.16,1,0.4,-30.81
IND-01225,2024-03-06,2024-03-11,Standard Delivery,CUST-1188,Corporate,India,Roorkee,Uttarakhand,366430,North,Furniture,Sofas,3 Seater Fabric Sofa,71788.81,4,0.15,5384.16
IND-01226,2023-08-25,2023-08-31,Standard Delivery,CUST-2111,Consumer,India,Tirupati,Andhra Pradesh,445476,South,Furniture,Tables,Office Desk,17756.98,2,0.25,443.92
IND-01227,2021-06-09,2021-06-17,Economy Delivery,CUST-2340,Consumer,India,Jorhat,Assam,435790,East,Electronics,Mobile Phones,iPhone 14,54749.98,1,0.1,19162.49
IND-01228,2021-06-26,2021-07-02,Standard Delivery,CUST-4000,Consumer,India,Bokaro,Jharkhand,314915,East,Electronics,Televisions,"LG OLED 55""",57897.4,1,0.2,13895.38
IND-01229,2024-01-25,2024-01-27,Express Delivery,CUST-1005,Corporate,India,Sagar,Madhya Pradesh,461291,Central,Furniture,Tables,Office Desk,51334.73,5,0.0,10266.95
IND-01230,2024-09-08,2024-09-16,Economy Delivery,CUST-1179,Consumer,India,Secunderabad,Telangana,207545,South,Office Supplies,Stationery,Pen Set Cello,169.07,2,0.05,10.99
IND-01231,2022-04-20,2022-04-22,Express Delivery,CUST-3713,Consumer,India,Sambalpur,Odisha,566112,East,Office Supplies,Printers,HP LaserJet,20325.11,2,0.1,4268.27
IND-01232,2021-09-25,2021-09-30,Standard Delivery,CUST-4194,Consumer,India,Anantnag,Jammu & Kashmir,252723,North,Office Supplies,Binders,Document Wallet,554.82,3,0.15,2.77
IND-01233,2024-04-12,2024-04-18,Standard Delivery,CUST-2085,Government,India,Amritsar,Punjab,595854,North,Electronics,Laptops,Asus VivoBook,70784.54,2,0.1,16988.29
IND-01234,2021-09-03,2021-09-11,Economy Delivery,CUST-1200,Corporate,India,Faridabad,Haryana,648401,North,Office Supplies,Labels,Address Labels Roll,94.92,1,0.25,-7.12
IND-01235,2024-10-18,2024-10-23,Standard Delivery,CUST-1048,Consumer,India,Hubli,Karnataka,237352,South,Furniture,Chairs,Gaming Chair,66040.35,4,0.1,11887.26
IND-01236,2021-05-07,2021-05-12,Standard Delivery,CUST-1264,Corporate,India,Indore,Madhya Pradesh,132859,Central,Furniture,Tables,Study Table,3443.16,1,0.15,154.94
IND-01237,2022-02-09,2022-02-15,Standard Delivery,CUST-1120,Government,India,Udaipur,Tripura,630226,East,Furniture,Chairs,Recliner Sofa Chair,9874.49,1,0.3,691.21
IND-01238,2023-02-23,2023-02-25,Express Delivery,CUST-2208,Consumer,India,Kolhapur,Maharashtra,788720,West,Furniture,Sofas,L-Shape Sofa,146916.06,5,0.05,24241.15
IND-01239,2023-10-19,2023-10-21,Express Delivery,CUST-4202,Small Business,India,Mahe,Puducherry,511078,South,Clothing,Men's Wear,Levi's Jeans,3330.36,1,0.0,1165.63
IND-01240,2024-12-31,2025-01-05,Standard Delivery,CUST-4669,Consumer,India,Tirupati,Andhra Pradesh,140726,South,Home & Kitchen,Bedding,Pillow Set,3707.19,5,0.1,333.65
IND-01241,2022-07-30,2022-08-04,Standard Delivery,CUST-3358,Corporate,India,Pitampura,Delhi,340069,North,Home & Kitchen,Decor,Table Lamp,5836.28,10,0.4,-350.18
IND-01242,2023-03-07,2023-03-13,Standard Delivery,CUST-3308,Government,India,Nellore,Andhra Pradesh,705225,South,Furniture,Tables,Dining Table 6 Seater,34165.78,2,0.2,1366.63
IND-01243,2021-10-19,2021-10-21,Express Delivery,CUST-4759,Consumer,India,Dibrugarh,Assam,457848,East,Clothing,Kids Wear,Kids Denim Set,2677.54,2,0.0,589.06
IND-01244,2024-06-11,2024-06-17,Standard Delivery,CUST-2530,Consumer,India,Manali,Himachal Pradesh,186054,North,Office Supplies,Paper,Sticky Notes Pack,168.52,1,0.0,16.85
IND-01245,2024-12-13,2024-12-15,Same Day Delivery,CUST-2299,Government,India,Kolhapur,Maharashtra,790714,West,Home & Kitchen,Cookware,Kadai Iron,1133.11,1,0.0,203.96
IND-01246,2021-12-23,2021-12-28,Standard Delivery,CUST-4886,Corporate,India,Gandhinagar,Gujarat,111885,West,Home & Kitchen,Decor,Photo Frame Set,1126.76,3,0.2,11.27
IND-01247,2024-12-08,2024-12-11,Express Delivery,CUST-2356,Consumer,India,Silchar,Assam,257475,East,Home & Kitchen,Cookware,Non-Stick Pan Set,2345.57,2,0.3,-23.46
IND-01248,2021-06-09,2021-06-14,Standard Delivery,CUST-3839,Consumer,India,Anantnag,Jammu & Kashmir,371662,North,Office Supplies,Paper,A4 Ream 500 Sheets,1153.22,4,0.15,-28.83
IND-01249,2021-05-19,2021-05-25,Standard Delivery,CUST-3236,Small Business,India,Guntur,Andhra Pradesh,478292,South,Electronics,Mobile Phones,Samsung Galaxy A54,15277.9,1,0.15,2673.63
IND-01250,2023-02-08,2023-02-13,Standard Delivery,CUST-2400,Consumer,India,Patiala,Punjab,187804,North,Home & Kitchen,Appliances,Havells Toaster,1775.48,2,0.2,142.04
IND-01251,2021-12-15,2021-12-22,Economy Delivery,CUST-4644,Consumer,India,Warangal,Telangana,746818,South,Electronics,Mobile Phones,Redmi Note 12,30513.44,2,0.15,4424.45
IND-01252,2023-06-09,2023-06-12,Express Delivery,CUST-1972,Government,India,Dehradun,Uttarakhand,421847,North,Electronics,Televisions,"LG OLED 55""",379638.69,6,0.1,117687.99
IND-01253,2021-07-16,2021-07-19,Express Delivery,CUST-1397,Small Business,India,Saket,Delhi,319374,North,Home & Kitchen,Bedding,Woollen Blanket,1120.08,1,0.0,224.02
IND-01254,2021-02-22,2021-02-24,Express Delivery,CUST-3228,Corporate,India,Manali,Himachal Pradesh,783045,North,Office Supplies,Stationery,Scissors,445.53,4,0.05,33.41
IND-01255,2023-03-05,2023-03-10,Standard Delivery,CUST-4081,Consumer,India,Roorkee,Uttarakhand,268471,North,Clothing,Kids Wear,Kids Denim Set,1698.74,2,0.05,314.27
IND-01256,2024-11-27,2024-12-03,Standard Delivery,CUST-3814,Consumer,India,Pune,Maharashtra,671527,West,Electronics,Televisions,"Vu 4K 50""",73451.68,2,0.2,9548.72
IND-01257,2023-08-31,2023-09-02,Express Delivery,CUST-4888,Corporate,India,Dibrugarh,Assam,236124,East,Clothing,Kids Wear,Kids School Uniform,460.96,1,0.25,11.52
IND-01258,2023-07-09,2023-07-10,Same Day Delivery,CUST-2056,Consumer,India,Haridwar,Uttarakhand,733952,North,Furniture,Tables,Dining Table 6 Seater,18938.3,1,0.0,3408.89
IND-01259,2022-10-17,2022-10-25,Economy Delivery,CUST-2697,Corporate,India,Panaji,Goa,227984,West,Electronics,Accessories,Laptop Bag,1024.62,1,0.05,138.32
IND-01260,2021-11-03,2021-11-09,Standard Delivery,CUST-2568,Corporate,India,Ajmer,Rajasthan,386967,North,Home & Kitchen,Cookware,Prestige Pressure Cooker,5212.29,2,0.0,1146.7
IND-01261,2024-09-03,2024-09-09,Standard Delivery,CUST-3828,Corporate,India,Darbhanga,Bihar,457596,East,Home & Kitchen,Bedding,Cotton Bedsheet Set,824.5,1,0.1,90.7
IND-01262,2022-05-02,2022-05-09,Economy Delivery,CUST-1550,Small Business,India,Pitampura,Delhi,349030,North,Office Supplies,Binders,Ring Binder A4,238.26,1,0.2,2.38
IND-01263,2022-09-08,2022-09-14,Standard Delivery,CUST-4552,Government,India,Mapusa,Goa,651590,West,Office Supplies,Binders,Document Wallet,444.02,2,0.0,48.84
IND-01264,2023-02-05,2023-02-10,Standard Delivery,CUST-2021,Corporate,India,Rohini,Delhi,170426,North,Electronics,Televisions,"Vu 4K 50""",41119.16,2,0.2,5345.49
IND-01265,2021-03-09,2021-03-11,Express Delivery,CUST-3002,Government,India,Kolkata,West Bengal,500559,East,Office Supplies,Paper,Sticky Notes Pack,158.53,1,0.1,4.76
IND-01266,2024-05-01,2024-05-07,Standard Delivery,CUST-1667,Corporate,India,Howrah,West Bengal,162062,East,Clothing,Kids Wear,Baby Frock,548.35,1,0.25,8.23
IND-01267,2024-03-17,2024-03-18,Same Day Delivery,CUST-4733,Small Business,India,Indore,Madhya Pradesh,607126,Central,Furniture,Tables,Dining Table 6 Seater,17198.62,1,0.1,1891.85
IND-01268,2021-09-28,2021-10-01,Express Delivery,CUST-4488,Government,India,Agartala,Tripura,504763,East,Home & Kitchen,Cookware,Non-Stick Pan Set,906.17,1,0.2,54.37
IND-01269,2022-12-16,2022-12-19,Express Delivery,CUST-3651,Consumer,India,Asansol,West Bengal,698730,East,Furniture,Storage,Shoe Rack,7078.69,3,0.2,141.57
