Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
IND-16215,2021-01-17,2021-01-22,Standard Delivery,CUST-3028,Small Business,India,Tura,Meghalaya,210308,East,Furniture,Chairs,Wooden Study Chair,3575.28,1,0.2,214.52
IND-08509,2021-01-17,2021-01-22,Standard Delivery,CUST-1260,Consumer,India,Mahe,Puducherry,125235,South,Electronics,Laptops,HP Pavilion,195850.4,5,0.1,50921.1
IND-04355,2021-01-18,2021-01-26,Economy Delivery,CUST-2054,Corporate,India,Shimla,Himachal Pradesh,666487,North,Electronics,Mobile Phones,Realme 12 Pro,16199.04,1,0.1,3239.81
IND-16472,2021-01-18,2021-01-24,Standard Delivery,CUST-3270,Consumer,India,Puducherry,Puducherry,409225,South,Furniture,Sofas,3 Seater Fabric Sofa,21443.96,1,0.0,3859.91
IND-03377,2021-01-18,2021-01-26,Economy Delivery,CUST-4202,Small Business,India,Agartala,Tripura,400133,East,Clothing,Womens Wear,Anarkali Suit,5133.33,2,0.15,795.67
IND-05928,2021-01-18,2021-01-24,Standard Delivery,CUST-2482,Small Business,India,Mangaluru,Karnataka,680664,South,Office Supplies,Printers,HP LaserJet,30881.92,5,0.5,-2161.73
IND-09521,2021-01-18,2021-01-19,Same Day Delivery,CUST-2189,Small Business,India,Davanagere,Karnataka,301711,South,Furniture,Beds,Bunk Bed,76141.24,5,0.0,12944.01
IND-08009,2021-01-18,2021-01-23,Standard Delivery,CUST-2652,Government,India,Ajmer,Rajasthan,392955,North,Clothing,Kids Wear,Kids School Uniform,3188.1,5,0.0,637.62
IND-14879,2021-01-18,2021-01-20,Express Delivery,CUST-4836,Small Business,India,Hisar,Haryana,791408,North,Furniture,Sofas,3 Seater Fabric Sofa,21655.1,1,0.0,3897.92
IND-12525,2021-01-18,2021-01-23,Standard Delivery,CUST-4806,Government,India,Solan,Himachal Pradesh,732548,North,Clothing,Mens Wear,Peter England Trousers,1223.6,1,0.2,183.54
IND-14053,2021-01-18,2021-01-23,Standard Delivery,CUST-3436,Consumer,India,Amritsar,Punjab,304173,North,Office Supplies,Binders,File Folder Pack,899.72,5,0.1,44.99
IND-12178,2021-01-19,2021-01-26,Economy Delivery,CUST-3494,Consumer,India,Janakpuri,Delhi,493071,North,Electronics,Televisions,MI TV 43,45623.01,2,0.05,9808.95
IND-06430,2021-01-19,2021-01-24,Standard Delivery,CUST-2482,Corporate,India,Tura,Meghalaya,489701,East,Home & Kitchen,Bedding,Cotton Bedsheet Set,789.81,1,0.15,59.24
IND-02399,2021-01-19,2021-01-25,Standard Delivery,CUST-3842,Small Business,India,Bhavnagar,Gujarat,798541,West,Clothing,Womens Wear,Kurti Ethnic,805.82,1,0.0,225.63
IND-11309,2021-01-19,2021-01-25,Standard Delivery,CUST-3066,Small Business,India,Puducherry,Puducherry,687996,South,Office Supplies,Binders,Document Wallet,205.91,1,0.1,8.24
IND-01727,2021-01-19,2021-01-25,Standard Delivery,CUST-1926,Government,India,Patiala,Punjab,603563,North,Clothing,Womens Wear,Saree Banarasi Silk,6911.07,2,0.25,518.33
IND-15607,2021-01-19,2021-01-25,Standard Delivery,CUST-1121,Consumer,India,Silchar,Assam,619313,East,Furniture,Beds,Bunk Bed,11454.7,1,0.25,-57.27
IND-11812,2021-01-19,2021-01-25,Standard Delivery,CUST-3228,Corporate,India,Gurugram,Haryana,293482,North,Electronics,Televisions,LG OLED 55,69166.54,1,0.05,23862.46
IND-07906,2021-01-20,2021-01-25,Standard Delivery,CUST-2646,Corporate,India,Shimla,Himachal Pradesh,489210,North,Clothing,Footwear,Nike Running Shoes,4865.24,1,0.15,1337.94
IND-15495,2021-01-20,2021-01-21,Same Day Delivery,CUST-4095,Consumer,India,Srinagar,Jammu & Kashmir,491424,North,Home & Kitchen,Appliances,Havells Toaster,1131.57,1,0.2,90.53
IND-14934,2021-01-20,2021-01-25,Standard Delivery,CUST-2376,Corporate,India,Purnia,Bihar,297853,East,Furniture,Tables,Office Desk,11136.68,1,0.05,1837.55
IND-08763,2021-01-20,2021-01-25,Standard Delivery,CUST-4028,Corporate,India,Roorkee,Uttarakhand,434989,North,Office Supplies,Paper,Colour Paper Pack,208.01,1,0.25,-17.68
IND-01290,2021-01-20,2021-01-22,Express Delivery,CUST-2157,Consumer,India,Mangaluru,Karnataka,229550,South,Electronics,Televisions,Vu 4K 50,60857.88,2,0.0,16431.63
IND-07188,2021-01-20,2021-01-26,Standard Delivery,CUST-3655,Corporate,India,Kochi,Kerala,214289,South,Clothing,Mens Wear,Nike T-Shirt,2659.98,3,0.05,651.7
IND-04296,2021-01-20,2021-01-25,Standard Delivery,CUST-2465,Consumer,India,Margao,Goa,158845,West,Clothing,Footwear,Nike Running Shoes,16450.34,3,0.0,6251.13
IND-09338,2021-01-20,2021-01-28,Economy Delivery,CUST-3347,Corporate,India,Hyderabad,Telangana,796239,South,Clothing,Kids Wear,Baby Frock,1229.05,2,0.15,104.47
IND-06232,2021-01-20,2021-01-26,Standard Delivery,CUST-3925,Small Business,India,Mapusa,Goa,599003,West,Home & Kitchen,Bedding,Cotton Bedsheet Set,3867.83,5,0.1,425.46
IND-15618,2021-01-21,2021-01-29,Economy Delivery,CUST-2767,Corporate,India,Patiala,Punjab,275050,North,Furniture,Tables,Coffee Table,50892.43,10,0.1,4580.32
IND-16254,2021-01-21,2021-01-26,Standard Delivery,CUST-3789,Corporate,India,Manali,Himachal Pradesh,690532,North,Home & Kitchen,Cookware,Stainless Steel Set,1628.35,1,0.25,24.43
IND-10744,2021-01-21,2021-01-22,Same Day Delivery,CUST-4221,Corporate,India,Jowai,Meghalaya,555588,East,Electronics,Accessories,boAt Rockerz 550,1115.31,1,0.05,184.03
IND-15577,2021-01-21,2021-01-28,Economy Delivery,CUST-3319,Consumer,India,Jowai,Meghalaya,117959,East,Furniture,Beds,Single Bed Storage,41162.6,4,0.0,6586.02
IND-03660,2021-01-21,2021-01-27,Standard Delivery,CUST-3734,Government,India,Bikaner,Rajasthan,654589,North,Clothing,Mens Wear,Peter England Trousers,6217.21,5,0.2,932.58
IND-04620,2021-01-21,2021-01-24,Express Delivery,CUST-4869,Small Business,India,Kolkata,West Bengal,788992,East,Electronics,Mobile Phones,OnePlus Nord 3,43447.72,2,0.0,13903.27
IND-06863,2021-01-21,2021-01-23,Express Delivery,CUST-4284,Corporate,India,Haridwar,Uttarakhand,695641,North,Furniture,Sofas,L-Shape Sofa,27331.21,1,0.25,683.28
IND-02553,2021-01-22,2021-01-27,Standard Delivery,CUST-2627,Corporate,India,Kurnool,Andhra Pradesh,557887,South,Clothing,Kids Wear,Kids School Uniform,907.53,2,0.25,22.69
IND-16463,2021-01-22,2021-01-24,Express Delivery,CUST-1762,Consumer,India,Udaipur,Rajasthan,538621,North,Home & Kitchen,Bedding,Quilt Razai,4791.11,3,0.1,718.67
IND-15089,2021-01-22,2021-01-28,Standard Delivery,CUST-1937,Consumer,India,Chennai,Tamil Nadu,662661,South,Furniture,Chairs,Plastic Chair Set,1773.28,1,0.0,265.99
IND-02060,2021-01-22,2021-01-28,Standard Delivery,CUST-1272,Consumer,India,Dharmanagar,Tripura,302265,East,Clothing,Mens Wear,Woodland Jacket,2892.59,1,0.15,621.91
IND-02449,2021-01-22,2021-01-30,Economy Delivery,CUST-2802,Consumer,India,Haldwani,Uttarakhand,774499,North,Electronics,Mobile Phones,Redmi Note 13,14208.72,1,0.05,3054.87
IND-03532,2021-01-22,2021-01-29,Economy Delivery,CUST-2693,Consumer,India,Belagavi,Karnataka,434578,South,Home & Kitchen,Bedding,Quilt Razai,4955.3,3,0.15,569.86
IND-07282,2021-01-22,2021-01-28,Standard Delivery,CUST-1653,Consumer,India,Durg,Chhattisgarh,494419,Central,Home & Kitchen,Appliances,Havells Toaster,2197.85,2,0.15,252.75
IND-08623,2021-01-22,2021-01-28,Standard Delivery,CUST-2199,Consumer,India,Dharmanagar,Tripura,607558,East,Furniture,Tables,Foldable Table,13047.89,5,0.0,1565.75
IND-14321,2021-01-22,2021-01-28,Standard Delivery,CUST-3652,Consumer,India,Solapur,Maharashtra,115946,West,Furniture,Beds,Single Bed Storage,18847.07,2,0.15,1036.59
IND-11168,2021-01-23,2021-01-31,Economy Delivery,CUST-1431,Small Business,India,Durg,Chhattisgarh,295640,Central,Home & Kitchen,Bedding,Pillow Set,2528.64,4,0.05,316.08
IND-14634,2021-01-23,2021-01-25,Express Delivery,CUST-4230,Small Business,India,Thane,Maharashtra,262082,West,Electronics,Mobile Phones,Samsung Galaxy A55,10795.35,1,0.4,0.0
IND-10679,2021-01-23,2021-01-29,Standard Delivery,CUST-1757,Small Business,India,Indore,Madhya Pradesh,638148,Central,Furniture,Beds,Single Bed Storage,8654.94,1,0.2,173.1
IND-03674,2021-01-23,2021-01-24,Same Day Delivery,CUST-2157,Government,India,Shillong,Meghalaya,578725,East,Furniture,Chairs,Gaming Chair,20867.25,2,0.1,3756.11
IND-11680,2021-01-23,2021-01-29,Standard Delivery,CUST-1810,Corporate,India,Puducherry,Puducherry,120871,South,Office Supplies,Labels,Name Badge Labels,178.96,2,0.15,-2.68
IND-11688,2021-01-23,2021-01-28,Standard Delivery,CUST-3162,Consumer,India,Kurnool,Andhra Pradesh,543421,South,Home & Kitchen,Cookware,Prestige Pressure Cooker,2522.23,2,0.25,113.5
IND-08482,2021-01-23,2021-01-26,Express Delivery,CUST-3627,Government,India,Dibrugarh,Assam,344447,East,Electronics,Laptops,Asus VivoBook,30888.21,1,0.2,5251.0
IND-12083,2021-01-23,2021-01-25,Express Delivery,CUST-1445,Government,India,Vijayawada,Andhra Pradesh,205156,South,Electronics,Televisions,MI TV 43,43975.36,2,0.1,7915.56
IND-10217,2021-01-23,2021-01-29,Standard Delivery,CUST-2928,Government,India,Mapusa,Goa,470471,West,Clothing,Footwear,Chappals Hawai,723.75,3,0.2,7.24
IND-09250,2021-01-23,2021-01-24,Same Day Delivery,CUST-4115,Consumer,India,Tiruchirappalli,Tamil Nadu,422702,South,Office Supplies,Printers,Epson EcoTank,11331.64,1,0.2,1813.06
IND-13311,2021-01-23,2021-01-26,Express Delivery,CUST-2677,Small Business,India,Bikaner,Rajasthan,208024,North,Home & Kitchen,Decor,Cushion Cover Set,393.33,1,0.1,39.33
IND-03163,2021-01-23,2021-01-25,Express Delivery,CUST-1597,Corporate,India,Kurnool,Andhra Pradesh,141987,South,Furniture,Tables,Coffee Table,8911.14,2,0.2,178.22
IND-01768,2021-01-23,2021-01-26,Express Delivery,CUST-1187,Government,India,Gwalior,Madhya Pradesh,160382,Central,Furniture,Beds,King Size Bed,44203.13,2,0.0,8840.63
IND-08774,2021-01-24,2021-01-29,Standard Delivery,CUST-4176,Small Business,India,Thane,Maharashtra,277661,West,Electronics,Laptops,Dell Inspiron 15,51814.28,1,0.0,18135.0
IND-10528,2021-01-24,2021-02-01,Economy Delivery,CUST-2146,Government,India,Pune,Maharashtra,368103,West,Office Supplies,Paper,Chart Paper Pack,100.9,1,0.25,-8.58
IND-07352,2021-01-24,2021-01-27,Express Delivery,CUST-1458,Government,India,Dehradun,Uttarakhand,257616,North,Clothing,Footwear,Nike Running Shoes,4379.62,1,0.15,1204.4
IND-09792,2021-01-24,2021-01-29,Standard Delivery,CUST-3535,Small Business,India,Jowai,Meghalaya,774674,East,Electronics,Mobile Phones,iPhone 15,203103.53,3,0.1,71086.24
IND-07080,2021-01-25,2021-01-27,Same Day Delivery,CUST-1774,Consumer,India,Vasco da Gama,Goa,122147,West,Home & Kitchen,Appliances,Usha Sewing Machine,5377.42,1,0.0,1505.68
IND-09125,2021-01-25,2021-01-27,Express Delivery,CUST-1403,Government,India,Tiruchirappalli,Tamil Nadu,121478,South,Clothing,Womens Wear,Anarkali Suit,2757.74,1,0.0,717.01
IND-05854,2021-01-25,2021-01-31,Standard Delivery,CUST-4005,Corporate,India,Bhopal,Madhya Pradesh,798484,Central,Electronics,Mobile Phones,iPhone 15,144223.23,2,0.0,60573.76
IND-12725,2021-01-25,2021-02-02,Economy Delivery,CUST-3771,Consumer,India,Secunderabad,Telangana,228569,South,Furniture,Beds,King Size Bed,44458.08,2,0.05,7335.58
IND-09409,2021-01-26,2021-02-03,Economy Delivery,CUST-3220,Small Business,India,Rewa,Madhya Pradesh,577388,Central,Office Supplies,Paper,Chart Paper Pack,229.89,2,0.25,-19.54
IND-06181,2021-01-26,2021-02-01,Standard Delivery,CUST-1623,Consumer,India,Bilaspur,Chhattisgarh,178877,Central,Furniture,Beds,Bunk Bed,13403.41,1,0.0,2278.58
IND-05601,2021-01-26,2021-01-28,Express Delivery,CUST-3265,Corporate,India,Agartala,Tripura,426366,East,Furniture,Sofas,L-Shape Sofa,101746.73,6,0.5,-15262.01
IND-14231,2021-01-26,2021-01-28,Express Delivery,CUST-2194,Corporate,India,Karaikal,Puducherry,150400,South,Clothing,Mens Wear,Nike T-Shirt,1826.63,2,0.05,447.52
IND-02789,2021-01-26,2021-01-27,Same Day Delivery,CUST-2340,Small Business,India,Bengaluru,Karnataka,319864,South,Furniture,Sofas,L-Shape Sofa,26218.8,1,0.3,-262.19
IND-10569,2021-01-26,2021-01-28,Express Delivery,CUST-1926,Small Business,India,Nashik,Maharashtra,410793,West,Home & Kitchen,Bedding,Woollen Blanket,6219.31,5,0.1,808.51
IND-16755,2021-01-26,2021-01-28,Express Delivery,CUST-2277,Corporate,India,Ahmedabad,Gujarat,197118,West,Furniture,Tables,Office Desk,40820.62,4,0.0,8164.12
IND-06722,2021-01-27,2021-02-03,Economy Delivery,CUST-4862,Consumer,India,Anantnag,Jammu & Kashmir,582163,North,Furniture,Storage,5-Door Wardrobe,12917.28,1,0.2,129.17
IND-12495,2021-01-27,2021-01-29,Same Day Delivery,CUST-2437,Consumer,India,Khammam,Telangana,492006,South,Furniture,Storage,5-Door Wardrobe,144862.69,10,0.15,6518.82
IND-16858,2021-01-27,2021-02-04,Economy Delivery,CUST-4891,Corporate,India,Bengaluru,Karnataka,587245,South,Furniture,Tables,Study Table,13825.68,4,0.15,622.16
IND-14094,2021-01-27,2021-02-02,Standard Delivery,CUST-1761,Consumer,India,Secunderabad,Telangana,499919,South,Clothing,Womens Wear,Kurti Ethnic,1475.94,2,0.1,309.95
IND-08856,2021-01-28,2021-02-02,Standard Delivery,CUST-1218,Consumer,India,Bhagalpur,Bihar,268888,East,Home & Kitchen,Appliances,Havells Toaster,1064.03,1,0.25,47.88
IND-02816,2021-01-28,2021-02-02,Standard Delivery,CUST-4714,Corporate,India,Bikaner,Rajasthan,517121,North,Clothing,Mens Wear,Peter England Trousers,1610.58,1,0.0,467.07
IND-02489,2021-01-28,2021-02-03,Standard Delivery,CUST-1215,Consumer,India,Malda,West Bengal,387633,East,Office Supplies,Paper,Chart Paper Pack,131.62,1,0.15,-1.97
IND-12106,2021-01-28,2021-02-02,Standard Delivery,CUST-3547,Consumer,India,Belagavi,Karnataka,460583,South,Furniture,Sofas,L-Shape Sofa,36855.7,1,0.0,7371.14
IND-16443,2021-01-28,2021-02-03,Standard Delivery,CUST-4618,Consumer,India,Udaipur,Rajasthan,677573,North,Office Supplies,Binders,Lever Arch File,1057.18,3,0.15,37.0
IND-07017,2021-01-28,2021-02-02,Standard Delivery,CUST-1423,Consumer,India,Karnal,Haryana,590077,North,Home & Kitchen,Decor,Table Lamp,2171.29,2,0.1,325.69
IND-11632,2021-01-28,2021-01-31,Express Delivery,CUST-4930,Small Business,India,Dharmanagar,Tripura,300538,East,Clothing,Footwear,Woodland Boots,22112.05,6,0.05,6301.93
IND-06710,2021-01-28,2021-02-02,Standard Delivery,CUST-3818,Small Business,India,Jowai,Meghalaya,753381,East,Home & Kitchen,Bedding,Quilt Razai,1419.01,1,0.25,63.86
IND-15800,2021-01-28,2021-02-04,Economy Delivery,CUST-2723,Government,India,Mathura,Uttar Pradesh,417563,North,Furniture,Beds,Bunk Bed,10707.69,1,0.3,-428.31
IND-10390,2021-01-28,2021-01-30,Express Delivery,CUST-3752,Corporate,India,Dharamsala,Himachal Pradesh,744226,North,Electronics,Televisions,LG OLED 55,206657.25,3,0.1,64063.75
IND-16827,2021-01-28,2021-02-02,Standard Delivery,CUST-2375,Corporate,India,Howrah,West Bengal,477277,East,Electronics,Accessories,boAt Rockerz 550,1295.3,1,0.0,259.06
IND-07076,2021-01-29,2021-02-03,Standard Delivery,CUST-3159,Corporate,India,Allahabad,Uttar Pradesh,766144,North,Electronics,Mobile Phones,OnePlus Nord 3,116251.25,6,0.15,24994.02
IND-01915,2021-01-29,2021-01-31,Express Delivery,CUST-1317,Corporate,India,Dharamsala,Himachal Pradesh,731427,North,Office Supplies,Printers,Epson EcoTank,11635.32,1,0.2,1861.65
IND-04555,2021-01-29,2021-02-01,Express Delivery,CUST-2509,Small Business,India,Shimla,Himachal Pradesh,257381,North,Home & Kitchen,Decor,Wall Clock Ajanta,833.02,2,0.3,-24.99
IND-09253,2021-01-29,2021-02-04,Standard Delivery,CUST-2962,Government,India,Solan,Himachal Pradesh,552674,North,Clothing,Footwear,Bata Formal Shoes,2135.73,1,0.0,640.72
IND-01082,2021-01-29,2021-02-03,Standard Delivery,CUST-3537,Consumer,India,Coimbatore,Tamil Nadu,698678,South,Clothing,Kids Wear,Baby Frock,1235.98,2,0.2,61.8
IND-05835,2021-01-29,2021-02-06,Economy Delivery,CUST-1488,Consumer,India,Patiala,Punjab,738610,North,Office Supplies,Labels,Barcode Labels,170.3,1,0.05,14.48
IND-08771,2021-01-29,2021-02-03,Standard Delivery,CUST-4593,Consumer,India,Saket,Delhi,357374,North,Office Supplies,Stationery,Classmate Notebook Pack,510.32,2,0.2,-10.21
IND-12228,2021-01-29,2021-02-04,Standard Delivery,CUST-1146,Corporate,India,Rewa,Madhya Pradesh,556483,Central,Clothing,Mens Wear,Levis Jeans,6719.8,3,0.05,2116.74
IND-16896,2021-01-30,2021-02-04,Standard Delivery,CUST-1301,Government,India,Vellore,Tamil Nadu,768414,South,Home & Kitchen,Decor,Wall Clock Ajanta,532.05,2,0.5,-90.45
IND-11311,2021-01-30,2021-02-04,Standard Delivery,CUST-4542,Corporate,India,Surat,Gujarat,370914,West,Office Supplies,Binders,Ring Binder A4,819.08,3,0.1,65.53
IND-14643,2021-01-30,2021-02-01,Same Day Delivery,CUST-3084,Small Business,India,Siliguri,West Bengal,169151,East,Furniture,Chairs,Wooden Study Chair,4955.57,1,0.0,991.11
IND-14666,2021-01-30,2021-02-01,Express Delivery,CUST-3233,Consumer,India,Noida,Uttar Pradesh,777629,North,Electronics,Laptops,HP Pavilion,86783.49,2,0.05,25601.13
IND-08481,2021-01-30,2021-02-04,Standard Delivery,CUST-2635,Consumer,India,Visakhapatnam,Andhra Pradesh,117192,South,Office Supplies,Paper,Colour Paper Pack,790.24,3,0.1,15.8
IND-10825,2021-01-30,2021-01-31,Same Day Delivery,CUST-4931,Corporate,India,Coimbatore,Tamil Nadu,445472,South,Furniture,Chairs,Recliner Chair,15257.81,1,0.15,2670.12
IND-05187,2021-01-30,2021-02-07,Economy Delivery,CUST-2043,Corporate,India,Pune,Maharashtra,185668,West,Furniture,Sofas,Recliner 2 Seater,54378.92,2,0.15,6253.58
IND-13189,2021-01-30,2021-02-07,Economy Delivery,CUST-4022,Consumer,India,Karaikal,Puducherry,787394,South,Home & Kitchen,Cookware,Stainless Steel Set,1905.49,1,0.1,228.66
IND-03943,2021-01-30,2021-02-02,Express Delivery,CUST-1643,Consumer,India,Nizamabad,Telangana,222577,South,Office Supplies,Stationery,Stapler Kangaro,498.96,2,0.0,69.85
IND-12242,2021-01-30,2021-02-04,Standard Delivery,CUST-4141,Consumer,India,Meerut,Uttar Pradesh,781764,North,Clothing,Footwear,Chappals Hawai,297.13,1,0.0,44.57
IND-02064,2021-01-30,2021-02-06,Economy Delivery,CUST-1922,Consumer,India,Udaipur,Rajasthan,302899,North,Office Supplies,Paper,Sticky Notes Pack,259.41,2,0.25,-19.46
IND-16486,2021-01-30,2021-02-07,Economy Delivery,CUST-1441,Corporate,India,Cuttack,Odisha,771549,East,Office Supplies,Labels,Address Labels Roll,129.1,1,0.1,3.87
IND-09930,2021-01-30,2021-02-02,Express Delivery,CUST-3848,Consumer,India,Agra,Uttar Pradesh,328634,North,Clothing,Footwear,Woodland Boots,6901.84,2,0.05,1967.02
IND-11493,2021-01-30,2021-02-04,Standard Delivery,CUST-3263,Small Business,India,Dehradun,Uttarakhand,460443,North,Clothing,Kids Wear,Baby Frock,1880.04,3,0.1,225.6
IND-02303,2021-01-31,2021-02-02,Express Delivery,CUST-1297,Consumer,India,Gwalior,Madhya Pradesh,708336,Central,Home & Kitchen,Bedding,Cotton Bedsheet Set,2381.1,3,0.1,261.92
IND-06147,2021-01-31,2021-02-07,Economy Delivery,CUST-2137,Consumer,India,Rewa,Madhya Pradesh,491653,Central,Home & Kitchen,Bedding,Cotton Bedsheet Set,1629.28,2,0.1,179.22
IND-02965,2021-01-31,2021-02-03,Express Delivery,CUST-3767,Corporate,India,Roorkee,Uttarakhand,738918,North,Furniture,Sofas,Recliner 2 Seater,14191.28,1,0.5,-1844.87
IND-03342,2021-01-31,2021-02-05,Standard Delivery,CUST-4627,Government,India,Jammu,Jammu & Kashmir,775913,North,Furniture,Beds,Queen Size Bed,44447.75,3,0.15,3333.58
IND-12003,2021-01-31,2021-02-02,Express Delivery,CUST-1923,Consumer,India,Ahmedabad,Gujarat,296400,West,Clothing,Footwear,Nike Running Shoes,6712.7,2,0.4,671.27
IND-14037,2021-01-31,2021-02-02,Express Delivery,CUST-3736,Government,India,Muzaffarpur,Bihar,746393,East,Electronics,Accessories,boAt Rockerz 550,1013.12,1,0.25,25.33
IND-14882,2021-01-31,2021-02-06,Standard Delivery,CUST-2755,Corporate,India,Shillong,Meghalaya,626234,East,Clothing,Footwear,Nike Running Shoes,4866.44,1,0.1,1508.6
IND-14713,2021-02-01,2021-02-02,Same Day Delivery,CUST-1991,Consumer,India,Dhanbad,Jharkhand,602448,East,Clothing,Kids Wear,Boys Shorts Set,437.27,1,0.1,48.1
IND-13058,2021-02-01,2021-02-06,Standard Delivery,CUST-3908,Corporate,India,Mathura,Uttar Pradesh,600026,North,Office Supplies,Labels,Address Labels Roll,116.14,1,0.15,-0.58
IND-04250,2021-02-01,2021-02-06,Standard Delivery,CUST-3735,Consumer,India,Kochi,Kerala,692385,South,Office Supplies,Binders,File Folder Pack,529.95,4,0.25,-29.15
IND-12711,2021-02-01,2021-02-09,Economy Delivery,CUST-4244,Corporate,India,Gaya,Bihar,631418,East,Furniture,Chairs,Plastic Chair Set,6713.82,4,0.1,537.11
IND-14608,2021-02-01,2021-02-09,Economy Delivery,CUST-4230,Corporate,India,Ludhiana,Punjab,597861,North,Furniture,Sofas,Recliner 2 Seater,26772.08,1,0.0,5889.86
IND-12870,2021-02-01,2021-02-03,Express Delivery,CUST-3950,Consumer,India,Hyderabad,Telangana,730575,South,Office Supplies,Binders,Ring Binder A4,286.32,1,0.05,32.93
IND-09197,2021-02-01,2021-02-09,Economy Delivery,CUST-2975,Small Business,India,Surat,Gujarat,437042,West,Electronics,Laptops,Acer Aspire 5,77938.36,3,0.15,14418.6
IND-07913,2021-02-01,2021-02-07,Standard Delivery,CUST-2983,Consumer,India,Cuttack,Odisha,638245,East,Office Supplies,Labels,Barcode Labels,288.16,2,0.15,4.32
IND-13813,2021-02-01,2021-02-06,Standard Delivery,CUST-1032,Small Business,India,Karaikal,Puducherry,583735,South,Electronics,Laptops,Asus VivoBook,40161.34,1,0.05,11044.37
IND-08257,2021-02-01,2021-02-04,Express Delivery,CUST-2832,Small Business,India,Jowai,Meghalaya,122824,East,Furniture,Sofas,L-Shape Sofa,31096.28,1,0.05,5130.89
IND-11219,2021-02-01,2021-02-07,Standard Delivery,CUST-4062,Corporate,India,Dibrugarh,Assam,196397,East,Clothing,Footwear,Woodland Boots,5454.34,2,0.2,981.78
